tipo;0;0;0;0;0;0;0;sexo;0;datanascimento;1X;1Y;2X;2Y;3X;3Y;4X;4Y;5X;5Y
n;;;;;;;;m;;18/10/1953;28/01/2026;1.04;N/A;;N/A;;N/A;;N/A;
